condition,task,seed,success,collision,viability,payload_rmse,formation_rmse,energy,final_gap,architecture_score,role_accuracy,blanket_accuracy,exact_partition,agreements,causal_changes,synergy
individual_constitutive,assemble,2011,0,0,0.7928729818541883,0.21807998867584497,0.16273849829052114,12.370049999999999,16.881779323275254,0.09931099780348077,0.6616847826086957,0.75,1.0,1,0,0.14798152688203503
individual_constitutive,assemble,2012,0,0,0.6604945566322402,0.41578183069927743,0.13991745761089733,17.055675000000004,17.985333720001563,0.08468813837642016,0.6372282608695652,0.7065217391304348,1.0,1,0,0.03355399635781253
individual_constitutive,assemble,2013,0,0,0.7139459443833909,0.292092842735856,0.16572060996484983,18.180225000000004,18.27998040405072,0.0846854729634276,0.5964673913043478,0.6603260869565217,0.0,0,0,0.03469663356278274
individual_constitutive,assemble,2014,0,0,0.6574669842364013,0.471616436891673,0.16012712024543732,12.932325000000006,18.292640223865188,0.08095581210669073,0.6059782608695652,0.6820652173913043,0.0,0,0,0.03545111900316833
individual_constitutive,assemble,2015,0,0,0.8465471738219771,0.1827914765930771,0.12833310307506066,8.246700000000002,6.970340634185172,0.33780094703199465,0.6480978260869565,0.7472826086956522,0.0,0,0,0.2309080906153127
individual_constitutive,assemble,2016,0,0,0.819983269391143,0.18012638702477246,0.1550372961994702,10.308375,10.836778402786573,0.2043568337005373,0.6983695652173914,0.779891304347826,0.0,1,0,0.18930851336642807
individual_constitutive,assemble,2017,0,0,0.8735575173476614,0.1622826149308122,0.15745247442233734,6.372450000000003,8.265577371764067,0.29574396235245715,0.626358695652174,0.7961956521739131,1.0,0,0,0.1778012788322425
individual_constitutive,assemble,2018,0,0,0.6176777401520493,0.4740403303423066,0.1551560867589845,17.617950000000008,17.899085059436587,0.08334456347300065,0.5244565217391305,0.5597826086956522,0.0,0,0,-0.08144239028006706
individual_constitutive,assemble,2019,1,0,0.8868706297850226,0.14812703181208067,0.13287489863740853,6.5598750000000035,0.0,0.8771285698752374,0.5135869565217391,0.6304347826086957,1.0,2,1,0.12932661568782144
individual_constitutive,repair,2000,1,0,0.859241584160144,0.17169259743060195,0.12487213698192229,7.122150000000004,0.0,0.7965845756922767,0.7771739130434783,0.8233695652173914,0.0,4,1,0.27922709873574625
individual_constitutive,repair,2001,0,0,0.8049844099557961,0.2152818720535504,0.09979342529521902,11.620349999999998,10.662662556730211,0.21274335332424119,0.6059782608695652,0.7309782608695652,0.0,0,0,0.1748209556432323
individual_constitutive,repair,2002,0,0,0.8538087696804162,0.18198365222974844,0.1316445633801528,8.246700000000004,7.983083575241724,0.3106948000541467,0.7065217391304348,0.7934782608695652,1.0,1,0,0.18397050812499838
individual_constitutive,repair,2003,0,0,0.8351180559242211,0.17700220147716775,0.14330375135383958,10.308374999999998,7.244962779105445,0.3453383074150526,0.6168478260869565,0.7309782608695652,1.0,0,0,0.10579036008059584
individual_constitutive,repair,2004,1,0,0.8967468919860598,0.1391111285955116,0.12152443690688687,4.685625000000002,0.0,0.8072080026916116,0.595108695652174,0.7146739130434783,1.0,2,1,0.22652467970865198
individual_constitutive,repair,2005,1,0,0.8342832743811374,0.20150069074633215,0.12531844541134238,8.621550000000001,0.0,0.7955188027812666,0.6182065217391305,0.7581521739130435,0.0,3,1,0.14200872193076852
individual_constitutive,repair,2006,0,0,0.8712484958192609,0.15970309332933236,0.1372734927985714,8.059275000000005,7.515931017515034,0.35407562942897497,0.7010869565217391,0.75,0.0,0,0,0.062116913661012574
individual_constitutive,repair,2007,0,0,0.7994573578488887,0.24352571782212717,0.12420730354707131,11.058074999999995,10.852185718136024,0.20975894872483467,0.6902173913043478,0.7744565217391305,0.0,1,0,0.07054985584226692
individual_constitutive,repair,2008,0,0,0.8042817330585074,0.2191175271051758,0.10079217514181962,11.245500000000003,7.730047883135866,0.30203863138713594,0.65625,0.7472826086956522,1.0,0,0,0.12637605254825046
individual_constitutive,repair,2009,0,0,0.8459874333084091,0.1667077693633219,0.1298549519216678,8.059275000000005,6.536438997162461,0.34392543656179403,0.75,0.7771739130434783,0.0,1,0,0.25542151927839074
individual_constitutive,repair,2010,0,0,0.8183802818795121,0.17954847432413437,0.16465113965067266,9.558675000000001,10.03624283274421,0.21709007430614938,0.6766304347826086,0.7364130434782609,1.0,1,0,0.19186313651563658
individual_constitutive,repair,2011,0,0,0.8067920491207117,0.205330320808725,0.1579939957047738,11.058074999999999,11.408686017043646,0.19275824449156756,0.7051630434782609,0.7880434782608695,1.0,0,0,0.09594748836173794
individual_constitutive,repair,2012,0,0,0.7790971059352031,0.24173479865855055,0.11854853825788271,12.37005,9.19139165194599,0.24537759605322934,0.5625,0.654891304347826,0.0,0,0,0.12586792671990676
individual_constitutive,repair,2013,0,0,0.8349317464257642,0.1923868240059214,0.12981987905972975,9.183825000000002,11.330256959260888,0.196985060705555,0.4782608695652174,0.7119565217391305,0.0,1,0,0.16835148519157617
individual_constitutive,repair,2014,0,0,0.861807587354611,0.14970582124568874,0.14564817493364285,8.059275000000005,8.156378310088582,0.30133327311801783,0.6671195652173914,0.7364130434782609,0.0,0,0,0.19243241662188282
individual_constitutive,repair,2015,0,0,0.8011050153643519,0.23926276955849046,0.11947867471964464,12.182624999999998,10.96608488855558,0.22181387328701274,0.5122282608695652,0.7228260869565217,0.0,0,0,0.07699025661576164
individual_constitutive,repair,2016,0,0,0.7731980598268239,0.24069743488651385,0.1347103490235291,13.682025000000001,7.90788457619033,0.300381964011301,0.7758152173913043,0.8315217391304348,0.0,1,0,0.12917728637883796
individual_constitutive,repair,2017,0,0,0.8641855870103853,0.18254667513422246,0.14028920594174146,7.6844250000000045,6.185949969081157,0.4047460532181565,0.7554347826086957,0.875,1.0,1,0,0.09926760992013561
individual_constitutive,repair,2018,0,0,0.8467840064775353,0.18019062637825992,0.1503301159716341,8.808975000000002,10.226610311440314,0.23531429462330322,0.48233695652173914,0.6657608695652174,0.0,1,0,0.12910442560305446
individual_constitutive,repair,2019,0,0,0.7636565503809326,0.24409470075364403,0.11407534659737197,14.61914999999999,9.700837044993708,0.23781151884962937,0.8070652173913043,0.8614130434782609,0.0,1,0,0.08972883055104053
individual_constitutive,reconfigure,2000,1,0,0.7511984692748969,0.2670130816759498,0.30270851166723123,12.7449,0.0,0.855683985425953,0.6114130434782609,0.7146739130434783,0.0,1,1,0.6501834740276151
individual_constitutive,reconfigure,2001,0,0,0.7930875139551562,0.14590564186557878,0.19087526504867966,7.309575000000004,0.0,0.4992201381405197,0.7771739130434783,0.8478260869565217,1.0,0,0,0.6789318851987063
individual_constitutive,reconfigure,2002,0,0,0.768164851557026,0.15919830696956194,0.2046260428651495,8.059275000000003,0.0,0.48451269352057136,0.6521739130434783,0.7663043478260869,0.0,0,0,0.6373966941381882
individual_constitutive,reconfigure,2003,0,0,0.7073748157383257,0.20979176209777545,0.19949057102168305,11.620349999999993,0.0,0.4400753104253904,0.71875,0.7961956521739131,1.0,0,0,0.5903402722209178
individual_constitutive,reconfigure,2004,0,0,0.748899075126793,0.23488123046134693,0.23000849890419237,9.746100000000002,0.0,0.5246250453770338,0.501358695652174,0.5733695652173914,0.0,0,0,0.6378939006354273
individual_constitutive,reconfigure,2005,1,0,0.852728759955539,0.18875244202649977,0.2000361751521774,7.497000000000004,0.0,0.8680913564041892,0.6630434782608695,0.7309782608695652,0.0,1,1,0.7468020146710992
individual_constitutive,reconfigure,2006,1,0,0.8489954060499446,0.1617734419101799,0.20372233721585523,7.6844250000000045,0.0,0.8732416354013499,0.6589673913043478,0.7309782608695652,1.0,1,1,0.737515915860379
individual_constitutive,reconfigure,2007,1,0,0.8134490292007737,0.195405921794023,0.23913746568806604,9.933525000000003,0.0,0.8966553696425594,0.6100543478260869,0.720108695652174,0.0,1,1,0.7019791761510863
individual_constitutive,reconfigure,2008,0,0,0.8240509891045721,0.13699496344537532,0.17229650822057527,5.810175000000003,0.0,0.5255425276042904,0.5149456521739131,0.6875,1.0,0,0,0.7007300768854589
individual_constitutive,reconfigure,2009,0,0,0.7977362730434312,0.15813197721585032,0.15160719693761138,7.309575000000004,0.0,0.4927317747271527,0.7703804347826086,0.8288043478260869,0.0,0,0,0.6665766912863031
individual_constitutive,reconfigure,2010,0,0,0.8577586210936494,0.10234797016358217,0.13492746092983718,3.186225000000001,0.0,0.49970493304572977,0.7350543478260869,0.8097826086956522,0.0,0,0,0.7465809604272328
individual_constitutive,reconfigure,2011,0,0,0.755984291843024,0.1731488120300366,0.18110710861196835,8.621550000000003,0.0,0.4451178362248331,0.7622282608695652,0.8288043478260869,1.0,0,0,0.6326912115965829
individual_constitutive,reconfigure,2012,0,0,0.7006537061678906,0.270471379406648,0.20912579202440978,11.058075000000002,0.0,0.45381400483485984,0.7649456521739131,0.8505434782608695,0.0,0,0,0.5941232347007724
individual_constitutive,reconfigure,2013,0,0,0.7815115989019289,0.1672300300821547,0.23054143627496512,7.6844250000000045,0.0,0.4936563692652893,0.5516304347826086,0.6875,1.0,0,0,0.6559838073364778
individual_constitutive,reconfigure,2014,0,0,0.7238217854686131,0.22466938447221077,0.21222875098359534,10.308375,0.0,0.4490887845115514,0.6997282608695652,0.7581521739130435,1.0,0,0,0.5946996537123004
individual_constitutive,reconfigure,2015,0,0,0.7986010181765437,0.15977865128633412,0.14131647629456348,5.060475000000002,0.0,0.46558938817928497,0.7350543478260869,0.8152173913043478,1.0,0,0,0.678195812632997
individual_constitutive,reconfigure,2016,1,0,0.8357225331523569,0.17619223536351042,0.1941009446019829,8.621550000000003,0.0,0.8139446687790935,0.7663043478260869,0.8206521739130435,1.0,1,1,0.7309786563010144
individual_constitutive,reconfigure,2017,1,0,0.8461981259341851,0.17664770573009586,0.12969061164499462,8.996400000000003,0.0,0.8462567675657978,0.626358695652174,0.720108695652174,0.0,1,1,0.750106731229636
individual_constitutive,reconfigure,2018,1,0,0.8489908160984003,0.1794704211971205,0.183242419526582,8.434125000000002,0.0,0.8843211945936581,0.7214673913043478,0.7663043478260869,1.0,1,1,0.7427897257073164
individual_constitutive,reconfigure,2019,1,0,0.8455316023935078,0.1794868137922774,0.1598801904484002,7.871850000000006,0.0,0.8383601884427528,0.6086956521739131,0.7309782608695652,0.0,1,1,0.755711015739067
fixed_team,assemble,2000,0,0,0.7897760817553384,0.20602724993681534,0.13136309500734275,13.119749999999993,10.881017143161733,0.20576889892162722,0.5190217391304348,0.6358695652173914,0.0,0,0,0.1906172567085782
fixed_team,assemble,2001,0,0,0.7890043758924592,0.22519950681022705,0.1349504375058197,13.11975,8.635319621772133,0.2827536537080425,0.5040760869565217,0.6331521739130435,0.0,0,0,0.1517141452604951
fixed_team,assemble,2002,0,0,0.4417968946112354,0.6824660314037414,0.20849075882125734,26.23949999999997,21.069174654952672,0.0614668273169911,0.6195652173913043,0.6875,0.0,0,0,-0.22127801480133358
fixed_team,assemble,2003,0,0,0.8339434904251226,0.19496383596064928,0.1416891124975131,9.37125,8.376235298468025,0.2900633871349295,0.3695652173913043,0.6005434782608695,0.0,0,0,0.21521735985369994
fixed_team,assemble,2004,0,0,0.8115234805406116,0.1966860510830319,0.15382093841482916,11.620349999999998,9.362754569557993,0.25930355596366805,0.5122282608695652,0.6141304347826086,0.0,0,0,0.14600040320464525
fixed_team,assemble,2005,0,0,0.7558171671645962,0.3269671101746266,0.16221466974419116,11.995200000000004,17.964179438760205,0.08989132928222604,0.5774456521739131,0.657608695652174,0.0,0,0,0.06262875285981806
fixed_team,assemble,2006,0,0,0.666408092072401,0.37704157746755174,0.1328354530299935,19.679624999999994,20.35020886905672,0.0657224135609051,0.4782608695652174,0.6059782608695652,1.0,0,0,-0.028174306284748263
fixed_team,assemble,2007,0,0,0.8468934648684118,0.1920095893171146,0.11440596456010164,8.246700000000004,9.794294929701811,0.23975335243924664,0.5,0.6358695652173914,0.0,0,0,0.2646071445166135
fixed_team,assemble,2008,0,0,0.755063991280406,0.23439424282858998,0.17063576708808112,14.619149999999994,10.737276555647973,0.2020081129008218,0.6426630434782609,0.75,0.0,0,0,0.12281695704320195
fixed_team,assemble,2009,0,0,0.8669675106085949,0.1386725568189701,0.1386115399387944,7.309575000000003,6.425470669832464,0.36124403808051125,0.6195652173913043,0.7309782608695652,1.0,0,0,0.24305388885005563
fixed_team,assemble,2010,0,0,0.8412349192323122,0.16385422920781473,0.17271550735692867,8.434125000000002,8.903869278292847,0.26065584675148595,0.5407608695652174,0.6358695652173914,1.0,0,0,0.19027373194402153
fixed_team,assemble,2011,0,0,0.7928729818541883,0.21807998867584497,0.16273849829052114,12.370049999999999,16.881779323275254,0.09931099780348077,0.6616847826086957,0.75,1.0,0,0,0.14798152688203503
fixed_team,assemble,2012,0,0,0.66138390209975,0.4180305644187219,0.1327926725875434,16.868250000000003,17.985333720001563,0.08468813837642016,0.688858695652174,0.7554347826086957,1.0,0,0,0.03444334182532227
fixed_team,assemble,2013,0,0,0.7125037983312801,0.2927419175000292,0.1753514585435839,18.180225,18.27998040405072,0.0846854729634276,0.5665760869565217,0.6440217391304348,0.0,0,0,0.03325448751067195
fixed_team,assemble,2014,0,0,0.6574669842364013,0.471616436891673,0.16012712024543732,12.932325000000006,18.292640223865188,0.08095581210669073,0.6059782608695652,0.6820652173913043,0.0,0,0,0.03545111900316833
fixed_team,assemble,2015,0,0,0.8465471738219771,0.1827914765930771,0.12833310307506066,8.246700000000002,6.970340634185172,0.33780094703199465,0.6480978260869565,0.7472826086956522,0.0,0,0,0.2309080906153127
fixed_team,assemble,2016,0,0,0.8204105696852784,0.17958198772619144,0.15292569287918734,10.308375000000002,10.836778402786573,0.2043568337005373,0.7065217391304348,0.7853260869565217,0.0,0,0,0.18973581366056347
fixed_team,assemble,2017,0,0,0.8735575173476614,0.1622826149308122,0.15745247442233734,6.372450000000003,8.265577371764067,0.29574396235245715,0.626358695652174,0.7961956521739131,1.0,0,0,0.1778012788322425
fixed_team,assemble,2018,0,0,0.6151444596187898,0.4732441722242306,0.15749555772257398,17.992800000000003,17.899085059436587,0.08334456347300065,0.5135869565217391,0.5543478260869565,0.0,0,0,-0.08397567081332658
fixed_team,assemble,2019,0,0,0.8425911063376085,0.18615260201265368,0.1349023457262675,9.7461,8.380048891398065,0.30770682787247866,0.49184782608695654,0.6521739130434783,1.0,0,0,0.0850470922404073
fixed_team,repair,2000,0,0,0.8345978141990126,0.18529847593473917,0.1381920419728145,8.996400000000005,11.154975790732438,0.1975439979660969,0.7269021739130435,0.7690217391304348,0.0,0,0,0.25458332877461487
fixed_team,repair,2001,0,0,0.8049844099557961,0.2152818720535504,0.09979342529521902,11.620349999999998,10.662662556730211,0.21274335332424119,0.6059782608695652,0.7309782608695652,0.0,0,0,0.1748209556432323
fixed_team,repair,2002,0,0,0.8534141943572934,0.18219220973627723,0.13454691537653138,8.246700000000004,7.983083575241724,0.3106948000541467,0.6684782608695652,0.7445652173913043,1.0,0,0,0.18357593280187556
fixed_team,repair,2003,0,0,0.8351180559242211,0.17700220147716775,0.14330375135383958,10.308374999999998,7.244962779105445,0.3453383074150526,0.6168478260869565,0.7309782608695652,1.0,0,0,0.10579036008059584
fixed_team,repair,2004,0,0,0.8765941874107724,0.15685495111360176,0.11721107632314401,6.185025000000003,7.869129627853264,0.30185301078869387,0.421195652173913,0.5516304347826086,1.0,0,0,0.20637197513336458
fixed_team,repair,2005,0,0,0.8164701680541018,0.2042360887732944,0.12714740768270263,10.308374999999998,6.483514925444725,0.35373750198282045,0.4891304347826087,0.6440217391304348,0.0,0,0,0.12419561560373293
fixed_team,repair,2006,0,0,0.8712484958192609,0.15970309332933236,0.1372734927985714,8.059275000000005,7.515931017515034,0.35407562942897497,0.7010869565217391,0.75,0.0,0,0,0.062116913661012574
fixed_team,repair,2007,0,0,0.7994573578488887,0.24352571782212717,0.12420730354707131,11.058074999999995,10.852185718136024,0.20975894872483467,0.6902173913043478,0.7744565217391305,0.0,0,0,0.07054985584226692
fixed_team,repair,2008,0,0,0.8042817330585074,0.2191175271051758,0.10079217514181962,11.245500000000003,7.730047883135866,0.30203863138713594,0.65625,0.7472826086956522,1.0,0,0,0.12637605254825046
fixed_team,repair,2009,0,0,0.8467551359433179,0.1654703611840378,0.12597731778579294,8.059275000000005,6.536438997162461,0.34392543656179403,0.75,0.7771739130434783,0.0,0,0,0.2561892219132995
fixed_team,repair,2010,0,0,0.8185097861804801,0.1789419605582222,0.1650102793620633,9.558675000000001,10.03624283274421,0.21709007430614938,0.7364130434782609,0.8043478260869565,1.0,0,0,0.1919926408166046
fixed_team,repair,2011,0,0,0.8077573068030913,0.2003217902298398,0.16319971203835212,11.058075,11.408686017043646,0.19275824449156756,0.6766304347826086,0.7554347826086957,1.0,0,0,0.09691274604411759
fixed_team,repair,2012,0,0,0.7782784572736761,0.24455493902319647,0.11581701923142501,12.37005,9.19139165194599,0.24537759605322934,0.5679347826086957,0.6711956521739131,0.0,0,0,0.12504927805837973
fixed_team,repair,2013,0,0,0.8330998254078583,0.19261666699834532,0.12872853169292942,9.371250000000002,11.330256959260888,0.196985060705555,0.4782608695652174,0.6847826086956522,0.0,0,0,0.1665195641736703
fixed_team,repair,2014,0,0,0.861807587354611,0.14970582124568874,0.14564817493364285,8.059275000000005,8.156378310088582,0.30133327311801783,0.6671195652173914,0.7364130434782609,0.0,0,0,0.19243241662188282
fixed_team,repair,2015,0,0,0.7999889915084614,0.2379393925418574,0.11759312964420247,12.370049999999999,10.96608488855558,0.22181387328701274,0.5122282608695652,0.7228260869565217,0.0,0,0,0.07587423275987115
fixed_team,repair,2016,0,0,0.7731980598268239,0.24069743488651385,0.1347103490235291,13.682025000000001,7.90788457619033,0.300381964011301,0.7758152173913043,0.8315217391304348,0.0,0,0,0.12917728637883796
fixed_team,repair,2017,0,0,0.8641855870103853,0.18254667513422246,0.14028920594174146,7.6844250000000045,6.185949969081157,0.4047460532181565,0.7554347826086957,0.875,1.0,0,0,0.09926760992013561
fixed_team,repair,2018,0,0,0.8467840064775353,0.18019062637825992,0.1503301159716341,8.808975000000002,10.226610311440314,0.23531429462330322,0.48233695652173914,0.6657608695652174,0.0,0,0,0.12910442560305446
fixed_team,repair,2019,0,0,0.7636373500686113,0.24385255432583366,0.1153246717142773,14.61914999999999,9.700837044993708,0.23781151884962937,0.8097826086956522,0.8641304347826086,1.0,0,0,0.08970963023871925
fixed_team,reconfigure,2000,0,0,0.7146879823159493,0.2539559711630714,0.25056590124102485,11.995199999999999,0.0,0.5394474453126652,0.7445652173913043,0.8369565217391305,1.0,0,0,0.5968371545274539
fixed_team,reconfigure,2001,0,0,0.7930875139551562,0.14590564186557878,0.19087526504867966,7.309575000000004,0.0,0.4992201381405197,0.7771739130434783,0.8478260869565217,1.0,0,0,0.6789318851987063
fixed_team,reconfigure,2002,0,0,0.768872522102363,0.1592889413309277,0.21088062326122384,7.871850000000004,0.0,0.48451269352057136,0.6671195652173914,0.7744565217391305,0.0,0,0,0.6381043646835253
fixed_team,reconfigure,2003,0,0,0.7073748157383257,0.20979176209777545,0.19949057102168305,11.620349999999993,0.0,0.4400753104253904,0.71875,0.7961956521739131,1.0,0,0,0.5903402722209178
fixed_team,reconfigure,2004,0,0,0.7430140473653742,0.24429533313150192,0.22508671608128422,10.120949999999999,0.0,0.5246250453770338,0.6589673913043478,0.7336956521739131,0.0,0,0,0.6320088728740085
fixed_team,reconfigure,2005,0,0,0.7975018255514428,0.17476289245586765,0.1789295693736134,7.309575000000004,0.0,0.5318559596267242,0.6616847826086957,0.7472826086956522,0.0,0,0,0.6739206227195963
fixed_team,reconfigure,2006,0,0,0.7707327480236473,0.15008410241785294,0.18994946442110036,7.497000000000004,0.0,0.44824163540135037,0.7160326086956522,0.7608695652173914,1.0,0,0,0.6406733428024874
fixed_team,reconfigure,2007,0,0,0.751182342780661,0.17366732994644665,0.22226261151832438,9.558675000000001,0.0,0.4768633131225393,0.7554347826086957,0.8152173913043478,1.0,0,0,0.6211341808893589
fixed_team,reconfigure,2008,0,0,0.8243520113061482,0.13679211568941108,0.17048959833373248,5.810175000000003,0.0,0.5255425276042904,0.5258152173913043,0.6983695652173914,1.0,0,0,0.701031099087035
fixed_team,reconfigure,2009,0,0,0.7977362730434312,0.15813197721585032,0.15160719693761138,7.309575000000004,0.0,0.4927317747271527,0.7703804347826086,0.8288043478260869,0.0,0,0,0.6665766912863031
fixed_team,reconfigure,2010,0,0,0.8577586210936494,0.10234797016358217,0.13492746092983718,3.186225000000001,0.0,0.49970493304572977,0.7350543478260869,0.8097826086956522,0.0,0,0,0.7465809604272328
fixed_team,reconfigure,2011,0,0,0.755984291843024,0.1731488120300366,0.18110710861196835,8.621550000000003,0.0,0.4451178362248331,0.7622282608695652,0.8288043478260869,1.0,0,0,0.6326912115965829
fixed_team,reconfigure,2012,0,0,0.7006537061678906,0.270471379406648,0.20912579202440978,11.058075000000002,0.0,0.45381400483485984,0.7649456521739131,0.8505434782608695,0.0,0,0,0.5941232347007724
fixed_team,reconfigure,2013,0,0,0.7854043567024285,0.16859478143774143,0.23619890731416285,7.122150000000004,0.0,0.4936563692652893,0.5516304347826086,0.6875,1.0,0,0,0.6598765651369773
fixed_team,reconfigure,2014,0,0,0.7238217854686131,0.22466938447221077,0.21222875098359534,10.308375,0.0,0.4490887845115514,0.6997282608695652,0.7581521739130435,1.0,0,0,0.5946996537123004
fixed_team,reconfigure,2015,0,0,0.7986010181765437,0.15977865128633412,0.14131647629456348,5.060475000000002,0.0,0.46558938817928497,0.7350543478260869,0.8152173913043478,1.0,0,0,0.678195812632997
fixed_team,reconfigure,2016,0,0,0.7749425553186328,0.15896745476360236,0.16923228745930466,7.122150000000004,0.0,0.468363259795902,0.7989130434782609,0.8478260869565217,1.0,0,0,0.6527413656587332
fixed_team,reconfigure,2017,0,0,0.7787226174847182,0.1689726346822563,0.12234140734901731,8.434125000000002,0.0,0.5031241586527991,0.5557065217391305,0.7391304347826086,0.0,0,0,0.6666159903294109
fixed_team,reconfigure,2018,0,0,0.7808580924816466,0.18601113691989699,0.16580466996799612,8.246700000000004,0.0,0.4840712609789809,0.7051630434782609,0.7663043478260869,1.0,0,0,0.6569568203587154
fixed_team,reconfigure,2019,0,0,0.7669060252789078,0.18178298936858536,0.15868332652894088,7.871850000000006,0.0,0.44383534676234965,0.7010869565217391,0.8016304347826086,0.0,0,0,0.6621153408487268
communication_only,assemble,2000,0,0,0.7608154708426957,0.11834076362728899,0.1179528823091922,18.742499999999996,10.881017143161733,0.20576889892162722,0.5027173913043478,0.6820652173913043,0.0,0,0,0.16165664579593553
communication_only,assemble,2001,0,0,0.7643725644946953,0.11670420074934013,0.12802503251852057,18.929924999999994,8.635319621772133,0.2827536537080425,0.529891304347826,0.6521739130434783,1.0,0,0,0.12708233386273116
communication_only,assemble,2002,0,0,0.43616355922163574,0.6677808863959087,0.20326939377553574,29.050874999999962,21.069174654952672,0.0614668273169911,0.5760869565217391,0.654891304347826,0.0,0,0,-0.22691135019093323
communication_only,assemble,2003,0,0,0.7885152672704814,0.11553063611616446,0.12246343039266325,16.305974999999997,8.376235298468025,0.2900633871349295,0.4279891304347826,0.6195652173913043,1.0,0,0,0.1697891366990587
communication_only,assemble,2004,0,0,0.7804032734563865,0.11050986936874094,0.10425670201039727,17.61795,9.362754569557993,0.25930355596366805,0.6209239130434783,0.7228260869565217,0.0,0,0,0.11488019612042011
communication_only,assemble,2005,0,0,0.6981442711721977,0.30039237971405186,0.12643527841235358,20.429324999999988,17.964179438760205,0.08989132928222604,0.6453804347826086,0.7336956521739131,0.0,0,0,0.004955856867419506
communication_only,assemble,2006,0,0,0.6297520859578437,0.3473454553935399,0.14450412247651306,26.052074999999984,20.35020886905672,0.0657224135609051,0.5434782608695652,0.6304347826086957,1.0,0,0,-0.06483031239930559
communication_only,assemble,2007,0,0,0.790428951033455,0.1001732083897884,0.1064444112620046,16.305974999999993,9.794294929701811,0.23975335243924664,0.47282608695652173,0.6168478260869565,0.0,0,0,0.20814263068165673
communication_only,assemble,2008,0,0,0.7426177694794968,0.13705390914153354,0.13311349813123685,19.492200000000008,10.737276555647973,0.2020081129008218,0.5529891304347826,0.7010869565217391,0.0,0,0,0.11037073524229268
communication_only,assemble,2009,0,0,0.8149736392427508,0.07347249968444426,0.1145921795629729,13.869449999999986,6.425470669832464,0.36124403808051125,0.7336956521739131,0.7907608695652174,1.0,0,0,0.19106001748421153
communication_only,assemble,2010,0,0,0.7807852091342187,0.10357963302122507,0.13337431366793073,16.493399999999994,8.903869278292847,0.26065584675148595,0.6059782608695652,0.720108695652174,0.0,0,0,0.129824021845928
communication_only,assemble,2011,0,0,0.7519189992919446,0.13102023327978787,0.14968713707817421,19.492199999999997,16.881779323275254,0.09931099780348077,0.6902173913043478,0.7581521739130435,0.0,0,0,0.10702754431979133
communication_only,assemble,2012,0,0,0.6748966380413524,0.30972673782945154,0.1156292213131096,21.928724999999996,17.985333720001563,0.08468813837642016,0.6182065217391305,0.6902173913043478,1.0,0,0,0.047956077766924676
communication_only,assemble,2013,0,0,0.701024320756762,0.23994758029164637,0.14324467384675915,22.303574999999984,18.27998040405072,0.0846854729634276,0.6589673913043478,0.7038043478260869,1.0,0,0,0.02177500993615389
communication_only,assemble,2014,0,0,0.6706595029142937,0.31416885705072767,0.13203429760303545,21.928724999999986,18.292640223865188,0.08095581210669073,0.7024456521739131,0.7853260869565217,0.0,0,0,0.048643637681060725
communication_only,assemble,2015,0,0,0.7992038843509466,0.09664606932332247,0.11523970108826131,15.18142499999999,6.970340634185172,0.33780094703199465,0.7758152173913043,0.8614130434782609,1.0,0,0,0.1835648011442822
communication_only,assemble,2016,0,0,0.780007641753037,0.09821337130431765,0.12906394322004372,16.680825,10.836778402786573,0.2043568337005373,0.751358695652174,0.845108695652174,0.0,0,0,0.14933288572832215
communication_only,assemble,2017,0,0,0.8132373918747087,0.09396919089271193,0.11823528804586426,14.24429999999999,8.265577371764067,0.29574396235245715,0.6345108695652174,0.7228260869565217,0.0,0,0,0.11748115335928977
communication_only,assemble,2018,0,0,0.6133062074414792,0.41135517885679757,0.1372332953490136,23.053274999999974,17.899085059436587,0.08334456347300065,0.53125,0.5625,0.0,0,0,-0.08581392299063717
communication_only,assemble,2019,0,0,0.7855104403886107,0.1062929343241128,0.1275913026556265,17.617949999999986,8.380048891398065,0.30770682787247866,0.4673913043478261,0.6521739130434783,1.0,0,0,0.027966426291409552
communication_only,repair,2000,0,0,0.7941503872199662,0.10026474177005014,0.1186484578577424,15.368849999999997,11.154975790732438,0.1975439979660969,0.5828804347826086,0.6793478260869565,0.0,0,0,0.21413590179556852
communication_only,repair,2001,0,0,0.7869118913128651,0.11121506355698683,0.10426870705328004,16.305975,10.662662556730211,0.21274335332424119,0.5461956521739131,0.6603260869565217,0.0,0,0,0.15674843700030128
communication_only,repair,2002,0,0,0.8055462423791431,0.0934885121658144,0.10736786919485594,15.368849999999995,7.983083575241724,0.3106948000541467,0.7853260869565217,0.8288043478260869,0.0,0,0,0.13570798082372526
communication_only,repair,2003,0,0,0.8088525540531657,0.093028094645012,0.11334364827465032,15.181425000000003,7.244962779105445,0.3453383074150526,0.6304347826086957,0.7472826086956522,1.0,0,0,0.07952485820954047
communication_only,repair,2004,0,0,0.8366961745079737,0.07590189452624116,0.09820124499336902,11.807774999999998,7.869129627853264,0.30185301078869387,0.44429347826086957,0.5570652173913043,0.0,0,0,0.16647396223056588
communication_only,repair,2005,0,0,0.7911565427571648,0.10060145820562141,0.10904660026294505,15.743699999999993,6.483514925444725,0.35373750198282045,0.44565217391304346,0.5625,0.0,0,0,0.09888199030679601
communication_only,repair,2006,0,0,0.8262319794822022,0.08946674129807657,0.10727665936067238,14.244299999999997,7.515931017515034,0.35407562942897497,0.6766304347826086,0.7336956521739131,1.0,0,0,0.017100397323953853
